check2,audio,order,seat,condtion,text,check1,prob_rating,request,modal,workerid,mood,catch_trial,image
./stim/images/exposure_40_3.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.66,./stim/text/text-2.png,probably,61,control,1,./stim/images/exposure_40_3.png
./stim/images/exposure_60_4.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.99,./stim/text/text-1.png,bare,61,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_60_8.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.72,./stim/text/text-1.png,probably,61,control,0,./stim/images/exposure_60_8.png
./stim/images/exposure_60_4.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.65,./stim/text/text-1.png,probably,61,control,0,./stim/images/exposure_60_4.png
./stim/images/exposure_75_3.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_3.png,0.48,./stim/text/text-2.png,might,61,control,1,./stim/images/exposure_75_3.png
./stim/images/exposure_60_8.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.99,./stim/text/text-1.png,bare,61,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_60_2.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.96,./stim/text/text-1.png,probably,62,control,1,./stim/images/exposure_60_2.png
./stim/images/exposure_75_2.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_2.png,0.65,./stim/text/text-2.png,might,62,control,1,./stim/images/exposure_75_2.png
./stim/images/exposure_60_8.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.86,./stim/text/text-1.png,probably,62,control,0,./stim/images/exposure_60_8.png
./stim/images/exposure_25_8.png,./stim/audio/control_might1_s1.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_8.png,0.34,./stim/text/text-1.png,might,62,control,0,./stim/images/exposure_25_8.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_2.png,0.97,./stim/text/text-1.png,bare,62,control,1,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_9.png,0.68,./stim/text/text-1.png,probably,62,control,0,./stim/images/exposure_60_9.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_8.png,0.99,./stim/text/text-1.png,bare,62,control,0,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_9.png,0.98,./stim/text/text-1.png,bare,62,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_40_2.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.73,./stim/text/text-2.png,probably,62,control,1,./stim/images/exposure_40_2.png
./stim/images/exposure_10_9.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_9.png,0.32,./stim/text/text-2.png,might,62,control,0,./stim/images/exposure_75_9.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s1.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_8.png,0.89,./stim/text/text-2.png,probably,62,control,0,./stim/images/exposure_40_8.png
./stim/images/exposure_75_8.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_8.png,0.31,./stim/text/text-2.png,might,62,control,0,./stim/images/exposure_75_8.png
./stim/images/exposure_25_2.png,./stim/audio/control_might1_s1.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_2.png,0.11,./stim/text/text-1.png,might,62,control,1,./stim/images/exposure_25_2.png
./stim/images/exposure_40_2.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.71,./stim/text/text-2.png,probably,63,control,1,./stim/images/exposure_40_2.png
./stim/images/exposure_90_2.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_2.png,0.48,./stim/text/text-1.png,might,63,control,1,./stim/images/exposure_25_2.png
./stim/images/exposure_75_2.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_2.png,0.12,./stim/text/text-2.png,might,63,control,1,./stim/images/exposure_75_2.png
./stim/images/exposure_60_8.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.49,./stim/text/text-1.png,probably,63,control,0,./stim/images/exposure_60_8.png
./stim/images/exposure_60_2.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.98,./stim/text/text-1.png,bare,63,control,1,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s1.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_10.png,0.47,./stim/text/text-2.png,probably,63,control,0,./stim/images/exposure_40_10.png
./stim/images/exposure_75_10.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_10.png,0.59,./stim/text/text-2.png,might,63,control,0,./stim/images/exposure_75_10.png
./stim/images/exposure_75_8.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_8.png,0.21,./stim/text/text-2.png,might,63,control,0,./stim/images/exposure_75_8.png
./stim/images/exposure_60_2.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.75,./stim/text/text-1.png,probably,63,control,1,./stim/images/exposure_60_2.png
./stim/images/exposure_25_10.png,./stim/audio/control_might1_s1.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_10.png,0.28,./stim/text/text-1.png,might,63,control,0,./stim/images/exposure_25_10.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_10.png,0.67,./stim/text/text-1.png,bare,63,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_60_10.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.47,./stim/text/text-1.png,probably,63,control,0,./stim/images/exposure_60_10.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_8.png,0.96,./stim/text/text-1.png,bare,63,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_40_6.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.83,./stim/text/text-2.png,probably,64,control,1,./stim/images/exposure_40_6.png
./stim/images/exposure_25_4.png,./stim/audio/control_might1_s1.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_4.png,0.25,./stim/text/text-1.png,might,64,control,0,./stim/images/exposure_25_4.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_4.png,0.65,./stim/text/text-1.png,probably,64,control,0,./stim/images/exposure_60_4.png
./stim/images/exposure_40_4.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.9,./stim/text/text-2.png,probably,64,control,0,./stim/images/exposure_40_4.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_3.png,0.88,./stim/text/text-1.png,probably,64,control,0,./stim/images/exposure_60_3.png
./stim/images/exposure_75_3.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_3.png,0.26,./stim/text/text-2.png,might,64,control,0,./stim/images/exposure_75_3.png
./stim/images/exposure_10_6.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_6.png,0.24,./stim/text/text-2.png,might,64,control,1,./stim/images/exposure_75_6.png
./stim/images/exposure_25_6.png,./stim/audio/control_might1_s1.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_6.png,0.24,./stim/text/text-1.png,might,64,control,1,./stim/images/exposure_25_6.png
./stim/images/exposure_60_4.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.97,./stim/text/text-1.png,bare,64,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_60_3.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.98,./stim/text/text-1.png,bare,64,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_75_4.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_4.png,0.28,./stim/text/text-2.png,might,64,control,0,./stim/images/exposure_75_4.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_6.png,0.78,./stim/text/text-1.png,probably,64,control,1,./stim/images/exposure_60_6.png
./stim/images/exposure_60_6.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.98,./stim/text/text-1.png,bare,64,control,1,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_7.png,0.74,./stim/text/text-1.png,probably,65,control,0,./stim/images/exposure_60_7.png
./stim/images/exposure_75_1.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_1.png,0.1,./stim/text/text-2.png,might,65,control,0,./stim/images/exposure_75_1.png
./stim/images/exposure_40_9.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.7,./stim/text/text-2.png,probably,65,control,1,./stim/images/exposure_40_9.png
./stim/images/exposure_90_9.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_9.png,0.23,./stim/text/text-1.png,might,65,control,1,./stim/images/exposure_25_9.png
./stim/images/exposure_75_7.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_7.png,0.18,./stim/text/text-2.png,might,65,control,0,./stim/images/exposure_75_7.png
./stim/images/exposure_60_7.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.99,./stim/text/text-1.png,bare,65,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_25_1.png,./stim/audio/control_might1_s1.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_1.png,0.19,./stim/text/text-1.png,might,65,control,0,./stim/images/exposure_25_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_9.png,0.99,./stim/text/text-1.png,bare,65,control,1,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_1.png,0.99,./stim/text/text-1.png,bare,65,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_60_1.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.55,./stim/text/text-1.png,probably,65,control,0,./stim/images/exposure_60_1.png
./stim/images/exposure_40_1.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.44,./stim/text/text-2.png,probably,65,control,0,./stim/images/exposure_40_1.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_9.png,0.62,./stim/text/text-1.png,probably,65,control,1,./stim/images/exposure_60_9.png
./stim/images/exposure_10_9.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_9.png,0.16,./stim/text/text-2.png,might,65,control,1,./stim/images/exposure_75_9.png
./stim/images/exposure_60_7.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,1,./stim/text/text-1.png,bare,66,control,1,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_6.png,1,./stim/text/text-1.png,bare,66,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_60_8.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,1,./stim/text/text-1.png,bare,66,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_90_7.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_7.png,0.49,./stim/text/text-1.png,might,66,control,1,./stim/images/exposure_25_7.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s1.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_7.png,0.5,./stim/text/text-2.png,probably,66,control,1,./stim/images/exposure_40_7.png
./stim/images/exposure_90_8.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_8.png,0.71,./stim/text/text-1.png,might,66,control,0,./stim/images/exposure_25_8.png
./stim/images/exposure_40_8.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.48,./stim/text/text-2.png,probably,66,control,0,./stim/images/exposure_40_8.png
./stim/images/exposure_10_7.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_7.png,0.22,./stim/text/text-2.png,might,66,control,1,./stim/images/exposure_75_7.png
./stim/images/exposure_60_8.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.64,./stim/text/text-1.png,probably,66,control,0,./stim/images/exposure_60_8.png
./stim/images/exposure_60_7.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.85,./stim/text/text-1.png,probably,66,control,1,./stim/images/exposure_60_7.png
./stim/images/exposure_75_6.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_6.png,0.4,./stim/text/text-2.png,might,66,control,0,./stim/images/exposure_75_6.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_6.png,0.77,./stim/text/text-1.png,probably,66,control,0,./stim/images/exposure_60_6.png
./stim/images/exposure_10_8.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_8.png,0.42,./stim/text/text-2.png,might,66,control,0,./stim/images/exposure_75_8.png
./stim/images/exposure_75_1.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_1.png,0.33,./stim/text/text-2.png,might,67,control,0,./stim/images/exposure_75_1.png
./stim/images/exposure_60_5.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.64,./stim/text/text-1.png,probably,67,control,1,./stim/images/exposure_60_5.png
./stim/images/exposure_60_5.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,1,./stim/text/text-1.png,bare,67,control,1,./stim/images/prob_100_1.png
./stim/images/exposure_60_1.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,1,./stim/text/text-1.png,bare,67,control,0,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_6.png,1,./stim/text/text-1.png,bare,67,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_10_6.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_6.png,0.37,./stim/text/text-2.png,might,67,control,0,./stim/images/exposure_75_6.png
./stim/images/exposure_40_5.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.62,./stim/text/text-2.png,probably,67,control,1,./stim/images/exposure_40_5.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_1.png,0.61,./stim/text/text-1.png,probably,67,control,0,./stim/images/exposure_60_1.png
./stim/images/exposure_40_6.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.6,./stim/text/text-2.png,probably,67,control,0,./stim/images/exposure_40_6.png
./stim/images/exposure_60_6.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.6,./stim/text/text-1.png,probably,67,control,0,./stim/images/exposure_60_6.png
./stim/images/exposure_10_5.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_5.png,0.39,./stim/text/text-2.png,might,67,control,1,./stim/images/exposure_75_5.png
./stim/images/exposure_25_5.png,./stim/audio/control_might1_s1.mp3,1,a window seat (red),2,You might get one.,./stim/images/exposure_90_5.png,0.27,./stim/text/text-1.png,might,67,control,1,./stim/images/exposure_25_5.png
./stim/images/exposure_90_6.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_6.png,0.16,./stim/text/text-1.png,might,67,control,0,./stim/images/exposure_25_6.png
./stim/images/exposure_60_10.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.4,./stim/text/text-1.png,probably,68,control,1,./stim/images/exposure_60_10.png
./stim/images/exposure_90_6.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_6.png,0.75,./stim/text/text-1.png,might,68,control,0,./stim/images/exposure_25_6.png
./stim/images/exposure_90_10.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_10.png,0.49,./stim/text/text-1.png,might,68,control,1,./stim/images/exposure_25_10.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_6.png,0.52,./stim/text/text-1.png,probably,68,control,0,./stim/images/exposure_60_6.png
./stim/images/exposure_60_10.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.16,./stim/text/text-1.png,bare,68,control,1,./stim/images/prob_100_1.png
./stim/images/exposure_10_6.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_6.png,0.39,./stim/text/text-2.png,might,68,control,0,./stim/images/exposure_75_6.png
./stim/images/exposure_60_9.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.6,./stim/text/text-1.png,probably,68,control,0,./stim/images/exposure_60_9.png
./stim/images/exposure_75_10.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_10.png,0.26,./stim/text/text-2.png,might,68,control,1,./stim/images/exposure_75_10.png
./stim/images/exposure_60_9.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,1,./stim/text/text-1.png,bare,68,control,0,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_6.png,0.9,./stim/text/text-1.png,bare,68,control,0,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s1.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_10.png,0.67,./stim/text/text-2.png,probably,68,control,1,./stim/images/exposure_40_10.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s1.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_6.png,0.48,./stim/text/text-2.png,probably,68,control,0,./stim/images/exposure_40_6.png
./stim/images/exposure_75_9.png,./stim/audio/control_might2_s1.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_9.png,0.69,./stim/text/text-2.png,might,68,control,0,./stim/images/exposure_75_9.png
./stim/images/exposure_60_5.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.75,./stim/text/text-1.png,probably,69,control,0,./stim/images/exposure_60_5.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s1.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_10.png,0.4,./stim/text/text-2.png,probably,69,control,1,./stim/images/exposure_40_10.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s1.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_10.png,0.45,./stim/text/text-1.png,probably,69,control,1,./stim/images/exposure_60_10.png
./stim/images/exposure_40_9.png,./stim/audio/control_probably2_s1.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.7,./stim/text/text-2.png,probably,69,control,0,./stim/images/exposure_40_9.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_9.png,0.59,./stim/text/text-1.png,bare,69,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_90_9.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_9.png,0.82,./stim/text/text-1.png,might,69,control,0,./stim/images/exposure_25_9.png
./stim/images/exposure_60_5.png,./stim/audio/control_bare_s1.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.29,./stim/text/text-1.png,bare,69,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_10_9.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_9.png,0.58,./stim/text/text-2.png,might,69,control,0,./stim/images/exposure_75_9.png
./stim/images/exposure_60_9.png,./stim/audio/control_probably1_s1.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.47,./stim/text/text-1.png,probably,69,control,0,./stim/images/exposure_60_9.png
./stim/images/exposure_10_10.png,./stim/audio/control_might2_s1.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_10.png,0.53,./stim/text/text-2.png,might,69,control,1,./stim/images/exposure_75_10.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_10.png,0.45,./stim/text/text-1.png,bare,69,control,1,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s1.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_10.png,0.45,./stim/text/text-1.png,bare,69,control,1,./stim/images/prob_100_1.png
./stim/images/exposure_90_10.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_10.png,0.79,./stim/text/text-1.png,might,69,control,1,./stim/images/exposure_25_10.png
./stim/images/exposure_90_10.png,./stim/audio/control_might1_s1.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_10.png,0.79,./stim/text/text-1.png,might,69,control,1,./stim/images/exposure_25_10.png
./stim/images/exposure_40_4.png,./stim/audio/control_probably2_s2.mp3,1,an aisle seat (blue),2,You'll probably get one.,./stim/images/prob_100_1.png,0.81,./stim/text/text-2.png,probably,70,control,0,./stim/images/exposure_40_4.png
./stim/images/exposure_90_8.png,./stim/audio/control_might1_s2.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_8.png,0.36,./stim/text/text-1.png,might,70,control,1,./stim/images/exposure_25_8.png
./stim/images/exposure_60_4.png,./stim/audio/control_probably1_s2.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.68,./stim/text/text-1.png,probably,70,control,0,./stim/images/exposure_60_4.png
./stim/images/exposure_60_7.png,./stim/audio/control_bare_s2.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,0.98,./stim/text/text-1.png,bare,70,control,0,./stim/images/prob_100_1.png
./stim/images/exposure_10_7.png,./stim/audio/control_might2_s2.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_7.png,0.18,./stim/text/text-2.png,might,70,control,0,./stim/images/exposure_75_7.png
./stim/images/prob_100_1.png,./stim/audio/control_probably2_s2.mp3,0,an aisle seat (blue),2,You'll probably get one.,./stim/images/exposure_40_8.png,0.62,./stim/text/text-2.png,probably,70,control,1,./stim/images/exposure_40_8.png
./stim/images/exposure_10_8.png,./stim/audio/control_might2_s2.mp3,0,an aisle seat (blue),2,You might get one.,./stim/images/exposure_75_8.png,0.16,./stim/text/text-2.png,might,70,control,1,./stim/images/exposure_75_8.png
./stim/images/prob_100_1.png,./stim/audio/control_probably1_s2.mp3,0,a window seat (red),2,You'll probably get one.,./stim/images/exposure_60_7.png,0.8,./stim/text/text-1.png,probably,70,control,0,./stim/images/exposure_60_7.png
./stim/images/exposure_90_4.png,./stim/audio/control_might1_s2.mp3,0,a window seat (red),2,You might get one.,./stim/images/exposure_25_4.png,0.24,./stim/text/text-1.png,might,70,control,0,./stim/images/exposure_25_4.png
./stim/images/exposure_75_4.png,./stim/audio/control_might2_s2.mp3,1,an aisle seat (blue),2,You might get one.,./stim/images/exposure_10_4.png,0.22,./stim/text/text-2.png,might,70,control,0,./stim/images/exposure_75_4.png
./stim/images/exposure_60_8.png,./stim/audio/control_probably1_s2.mp3,1,a window seat (red),2,You'll probably get one.,./stim/images/prob_100_1.png,0.63,./stim/text/text-1.png,probably,70,control,1,./stim/images/exposure_60_8.png
./stim/images/exposure_60_4.png,./stim/audio/control_bare_s2.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,1,./stim/text/text-1.png,bare,70,control,0,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s2.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_8.png,1,./stim/text/text-1.png,bare,70,control,1,./stim/images/prob_100_1.png
./stim/images/exposure_60_9.png,./stim/audio/control_bare_s2.mp3,0,a window seat (red),2,You'll get one.,./stim/images/prob_100_1.png,1,./stim/text/text-1.png,bare,71,control,1,./stim/images/prob_100_1.png
./stim/images/prob_100_1.png,./stim/audio/control_bare_s2.mp3,1,a window seat (red),2,You'll get one.,./stim/images/exposure_60_1.png,0.97,./stim/text/text-1.png,bare,71,control,0,./stim/images/prob_100_1.png
